DAY,VOLUME_USD
2022-12-30 00:00:00.000,24804423.37
2022-12-31 00:00:00.000,17749844.53
2023-01-01 00:00:00.000,10539398.37
2023-01-02 00:00:00.000,19951973.59
2023-01-03 00:00:00.000,25801276.97
2023-01-04 00:00:00.000,34746001.98
2023-01-05 00:00:00.000,21181682.59
2023-01-06 00:00:00.000,24419423.78
2023-01-07 00:00:00.000,10685228.27
2023-01-08 00:00:00.000,23208444.89
2023-01-09 00:00:00.000,49113237.65
2023-01-10 00:00:00.000,36842251.4
2023-01-11 00:00:00.000,36780767.16
2023-01-12 00:00:00.000,75790551.28
2023-01-13 00:00:00.000,61219559.62
2023-01-14 00:00:00.000,104307468.52
2023-01-15 00:00:00.000,43736508.14
2023-01-16 00:00:00.000,64354218.56
2023-01-17 00:00:00.000,65481163.1
2023-01-18 00:00:00.000,100876179.13
2023-01-19 00:00:00.000,50822023.35
2023-01-20 00:00:00.000,67065796.67
2023-01-21 00:00:00.000,82308022.16
2023-01-22 00:00:00.000,74495473.87
2023-01-23 00:00:00.000,104068911.4
2023-01-24 00:00:00.000,81990705.9
2023-01-25 00:00:00.000,85781075.72
2023-01-26 00:00:00.000,110814665.84
2023-01-27 00:00:00.000,97734356.81
2023-01-28 00:00:00.000,61069074.17
2023-01-29 00:00:00.000,91771227.14
2023-01-30 00:00:00.000,108360393.24
2023-01-31 00:00:00.000,75925190.07
2023-02-01 00:00:00.000,108104744.52
2023-02-02 00:00:00.000,142314506.57
2023-02-03 00:00:00.000,123078936.42
2023-02-04 00:00:00.000,114356847.58
2023-02-05 00:00:00.000,124931377.86
2023-02-06 00:00:00.000,136246462.81
2023-02-07 00:00:00.000,179538555.12
2023-02-08 00:00:00.000,151258911.86
2023-02-09 00:00:00.000,219995320.51
2023-02-10 00:00:00.000,165457659.7
2023-02-11 00:00:00.000,87965882.07
2023-02-12 00:00:00.000,114045831.06
2023-02-13 00:00:00.000,145867780.86
2023-02-14 00:00:00.000,187256324.34
2023-02-15 00:00:00.000,173041861.37
2023-02-16 00:00:00.000,243640525.44
2023-02-17 00:00:00.000,277953007.76
2023-02-18 00:00:00.000,157286744.09
2023-02-19 00:00:00.000,190158130.19
2023-02-20 00:00:00.000,200946679.86
2023-02-21 00:00:00.000,265819573.1
2023-02-22 00:00:00.000,213025084.16
2023-02-23 00:00:00.000,212258402.22
2023-02-24 00:00:00.000,181923548.37
2023-02-25 00:00:00.000,97362644
2023-02-26 00:00:00.000,101084904.07
2023-02-27 00:00:00.000,162470871.47
2023-02-28 00:00:00.000,164540447.49
2023-03-01 00:00:00.000,170579976.18
2023-03-02 00:00:00.000,161865123.21
2023-03-03 00:00:00.000,179679642.44
2023-03-04 00:00:00.000,99874944.13
2023-03-05 00:00:00.000,105577261.57
2023-03-06 00:00:00.000,151004516.67
2023-03-07 00:00:00.000,160159698.54
2023-03-08 00:00:00.000,299141583.08
2023-03-09 00:00:00.000,490148142.54
2023-03-10 00:00:00.000,974434715.25
2023-03-11 00:00:00.000,603945223.94
2023-03-12 00:00:00.000,156176041.84
2023-03-13 00:00:00.000,493708086.05
2023-03-14 00:00:00.000,327060935.08
2023-03-15 00:00:00.000,295180661.87
2023-03-16 00:00:00.000,1923771648.28
2023-03-17 00:00:00.000,270013142.59
2023-03-18 00:00:00.000,495879107.28
2023-03-19 00:00:00.000,457337675.49
2023-03-20 00:00:00.000,311829152.88
2023-03-21 00:00:00.000,456726378.74
2023-03-22 00:00:00.000,489577392.94
2023-03-23 00:00:00.000,641777048.21
2023-03-24 00:00:00.000,884696670.55
2023-03-25 00:00:00.000,415058018.94
2023-03-26 00:00:00.000,384818267.48
2023-03-27 00:00:00.000,427605438.48
2023-03-28 00:00:00.000,351950264.3
